37.905326,48.636451,0
37.911431,48.632787,0
37.921175,48.6360169,0
37.9549616,48.6361517,0
37.9546733,48.6323163,0
37.9554097,48.6290523,0
37.957483,48.6231607,0
37.9508484,48.616717,0
37.9530748,48.6139466,0
37.956106,48.611438,0
37.956376,48.609281,0
37.95208,48.607626,0
37.954866,48.605956,0
37.958265,48.606451,0
37.960991,48.60612,0
37.964447,48.604711,0
37.964352,48.603515,0
37.963032,48.603348,0
37.96212,48.603334,0
37.959101,48.601716,0
37.957478,48.600813,0
37.956835,48.6006,0
37.950506,48.597327,0
37.948834,48.596239,0
37.950479,48.594477,0
37.948898,48.593684,0
37.949173,48.59289,0
37.951048,48.590591,0
37.951829,48.590024,0
37.957691,48.58388,0
37.959735,48.583806,0
37.961561,48.582713,0
37.959188,48.581043,0
37.956434,48.58034,0
37.956026,48.577629,0
37.956906,48.576465,0
37.958323,48.575282,0
37.959246,48.574317,0
37.957358,48.573543,0
37.959058,48.571654,0
37.96407,48.573003,0
37.965124,48.572792,0
37.965437,48.571648,0
37.965562,48.570431,0
37.965322,48.570306,0
37.965399,48.56988,0
37.966335,48.56907,0
37.966582,48.567853,0
37.967452,48.563834,0
37.967035,48.561633,0
37.956682,48.559967,0
37.954365,48.559456,0
37.956682,48.554031,0
37.948401,48.552161,0
37.946705,48.549556,0
37.944602,48.54913,0
37.9403765,48.5484813,0
37.9377892,48.5472081,0
37.935534,48.545592,0
37.934975,48.539403,0
37.9353983,48.5368212,0
37.9380096,48.5347254,0
37.9277097,48.5337019,0
37.922411,48.52992,0
37.909001,48.529608,0
37.9004685,48.5297758,0
37.9045381,48.5261973,0
37.9101214,48.521065,0
37.9126521,48.5166023,0
37.9259071,48.5032337,0
37.911608,48.493814,0
37.918904,48.486995,0
37.9215289,48.4856691,0
37.945958,48.472017,0
37.943056,48.463864,0
37.95217,48.460037,0
37.945706,48.457199,0
37.937807,48.453803,0
37.93725,48.451584,0
37.951959,48.429522,0
37.958857,48.427506,0
37.961001,48.418452,0
37.957868,48.417926,0
37.958533,48.416894,0
37.961429,48.416603,0
37.9622,48.4135,0
37.965158,48.41386,0
37.967902,48.414191,0
37.970881,48.404423,0
37.96448,48.403132,0
37.962483,48.402296,0
37.965589,48.396958,0
37.940493,48.369897,0
37.934897,48.356813,0
37.879912,48.293859,0
37.856786,48.288724,0
37.848143,48.286955,0
37.835037,48.284956,0
37.806228,48.27632,0
37.78935,48.26676,0
37.778259,48.265589,0
37.766741,48.261904,0
37.768853,48.252134,0
37.77206,48.250837,0
37.773206,48.244424,0
37.773692,48.24384,0
37.778503,48.241144,0
37.784489,48.241419,0
37.786313,48.229316,0
37.773352,48.228121,0
37.770561,48.22759,0
37.772189,48.221267,0
37.772273,48.218204,0
37.761352,48.210143,0
37.756438,48.206771,0
37.75176,48.205061,0
37.741632,48.208677,0
37.739287,48.207704,0
37.738145,48.2037,0
37.742431,48.201255,0
37.746202,48.193718,0
37.754864,48.194419,0
37.762239,48.196951,0
37.766076,48.196149,0
37.768342,48.194889,0
37.766628,48.191329,0
37.780298,48.193554,0
37.781996,48.193907,0
37.794057,48.195582,0
37.799642,48.184888,0
37.791013,48.161337,0
37.806455,48.120463,0
37.792186,48.113616,0
37.790548,48.11045,0
37.777349,48.103698,0
37.767499,48.102562,0
37.765569,48.093699,0
37.734849,48.092364,0
37.730403,48.099105,0
37.725673,48.110766,0
37.720195,48.110414,0
37.716479,48.106165,0
37.710359,48.105354,0
37.695835,48.110808,0
37.688744,48.109799,0
37.663157,48.107357,0
37.66023,48.10801,0
37.655877,48.107711,0
37.652727,48.103973,0
37.630642,48.10315,0
37.63096,48.099748,0
37.63457,48.07987,0
37.635197,48.078537,0
37.638064,48.076723,0
37.640759,48.075712,0
37.639056,48.075734,0
37.637652,48.074264,0
37.641744,48.072365,0
37.640699,48.071243,0
37.644297,48.06965,0
37.643092,48.068395,0
37.614338,48.061458,0
37.616442,48.049325,0
37.599494,48.048664,0
37.539815,47.996707,0
37.536468,47.989405,0
37.536362,47.965084,0
37.52832,47.964067,0
37.528393,47.967076,0
37.513187,47.967814,0
37.51286,47.964951,0
37.511475,47.965001,0
37.511078,47.963506,0
37.498863,47.96296,0
37.495992,47.963369,0
37.4949,47.963179,0
37.493731,47.960856,0
37.497305,47.959583,0
37.509884,47.956048,0
37.507934,47.950788,0
37.50784,47.950819,0
37.508328,47.95048,0
37.507829,47.949049,0
37.509106,47.948314,0
37.506736,47.945311,0
37.505271,47.945635,0
37.503893,47.943975,0
37.504982,47.943546,0
37.500298,47.937589,0
37.4995,47.938606,0
37.499003,47.938445,0
37.498986,47.937534,0
37.497768,47.937284,0
37.49664,47.93779,0
37.495522,47.936651,0
37.49325,47.935561,0
37.493714,47.935196,0
37.47556,47.923936,0
37.47654,47.923277,0
37.480979,47.924845,0
37.504216,47.918763,0
37.512275,47.917023,0
37.507116,47.897096,0
37.52676,47.894716,0
37.534823,47.891095,0
37.532237,47.867674,0
37.53463,47.857033,0
