6|India|262|Domiasat|Sandstone-Tabular|Fully explored|5,000-10,000
7|India|263|Jaduguda|Vein|Operating|5,000-10,000
8|India|264|Koppunuru|Unconformity-Proterozoic|Exploration|500-1,000
10|India|265|Lambapur|Unconformity-Proterozoic|Fully explored|1,000-2,500
12|India|266|Narwapahar|Vein|Operating|10,000-25,000
13|India|273|Peddagattu|Unconformity-Proterozoic|Exploration|5,000-10,000
15|India|268|Rohil|Metasomatite|Exploration|2,500-5,000
16|India|269|Tummalapalle-|Other|Operating|10,000-25,000
18|India|270|Turamdih|Vein|Operating|2,500-5,000
19|India|272|Wahkyn|Sandstone-Tabular|Exploration|2,500-5,000
20|Indonesia|954|Lemajung|Vein|Dormant|500-1,000
21|Indonesia|274|Remaja-Hitam|Vein|Dormant|1,000-2,500
22|Indonesia|267|Rirang|Vein|Dormant|< 500
23|Iran|275|Saghand|Metasomatite|Development|1,000-2,500
25|Italy|276|Novazza|Volcanic|Dormant|1,000-2,500
26|Italy|955|Valvedello|Volcanic|Dormant|2,500-5,000
27|Japan|281|Ningyo-Toge Ore Field|Sandstone-Roll Front|Dormant|1,000-2,500
28|Japan|282|Tono Ore Field|Sandstone-Roll Front|Dormant|5,000-10,000
29|Jordan|277|Al-Abiad|Phosphorite|Dormant|UNKNOWN
30|Jordan|278|Al-Hassa|Phosphorite|Dormant|UNKNOWN
31|Jordan|279|Eshidia|Phosphorite|Dormant|UNKNOWN
32|Jordan|280|Ruseita|Phosphorite|Dormant|UNKNOWN
33|Jordan|1168|Siwaqa|Phosphorite|Dormant|25,000-50,000
34|Kazakhstan|283|Agashskoe|Vein|Dormant|5,000-10,000
35|Kazakhstan|1169|Akdala|Unknown|Unknown|10,000-25,000
36|Kazakhstan|285|Assarchik|Sandstone-Roll Front|Dormant|10,000-25,000
37|Kazakhstan|286|Balkashinskoye|Vein|Dormant|2,500-5,000
38|Kazakhstan|288|Bezymyannoye|Volcanic|Dormant|500-1,000
39|Kazakhstan|289|Botaburum|Vein|Depleted|5,000-10,000
40|Kazakhstan|290|Budennovskoye|Sandstone-Roll Front|Standby|25,000-50,000
41|Kazakhstan|291|Burlukskoye|Vein|Dormant|2,500-5,000
42|Kazakhstan|292|Chaglinskoye|Vein|Dormant|10,000-25,000
43|Kazakhstan|293|Chayan|Sandstone-Roll Front|Dormant|500-1,000
44|Kazakhstan|294|Daba|Volcanic|Dormant|5,000-10,000
45|Kazakhstan|295|Dergachevskoye|Vein|Depleted|500-1,000
46|Kazakhstan|297|Djusandalynskoye|Vein|Partially explored|5,000-10,000
47|Kazakhstan|298|Dzhidely|Volcanic|Depleted|2,500-5,000
48|Kazakhstan|299|Fevralskoe|Vein|Dormant|2,500-5,000
49|Kazakhstan|300|Glubinnoe|Vein|Dormant|5,000-10,000
50|Kazakhstan|301|Grachevskoye|Vein|Depleted|10,000-25,000
51|Kazakhstan|302|Granitnoye|Surficial|Dormant|500-1,000
52|Kazakhstan|303|Inkai|Sandstone-Roll Front|Development|50,000-100,000
53|Kazakhstan|304|Irkol|Sandstone-Roll Front|Dormant|25,000-50,000
54|Kazakhstan|305|Ishimskoye|Vein|Depleted|5,000-10,000
55|Kazakhstan|306|Kamyshevoe|Vein|Dormant|10,000-25,000
56|Kazakhstan|307|Kanzhugan|Sandstone-Roll Front|Operating|50,000-100,000
57|Kazakhstan|308|Karakoyn|Sandstone-Roll Front|Dormant|UNKNOWN
58|Kazakhstan|309|Karamurun North|Sandstone-Roll Front|Operating|25,000-50,000
59|Kazakhstan|310|Karamurun South|Sandstone-Roll Front|Operating|25,000-50,000
60|Kazakhstan|311|Karyntarynskoye|Phosphorite|Dormant|UNKNOWN
2|Kazakhstan|317|Kostobe|Volcanic|Depleted|500-1,000
3|Kazakhstan|320|Kurdai|Vein|Depleted|1,000-2,500
4|Kazakhstan|322|Kyzylkol|Vein|Depleted|500-1,000
5|Kazakhstan|321|Kyzylsai|Vein|Depleted|2,500-5,000
6|Kazakhstan|323|Kyzyltu|Sandstone-Roll Front|Dormant|10,000-25,000
7|Kazakhstan|325|Lunnoye|Sandstone-Roll Front|Dormant|500-1,000
8|Kazakhstan|326|Manybai|Vein|Depleted|10,000-25,000
9|Kazakhstan|327|Melovoye|Phosphorite|Depleted|25,000-50,000
10|Kazakhstan|328|Moynkum|Sandstone-Roll Front|Operating|50,000-100,000
11|Kazakhstan|329|Mynkuduk|Sandstone-Roll Front|Operating|> 100,000
12|Kazakhstan|330|Nizhneylyiskoye|Lignite|Dormant|25,000-50,000
13|Kazakhstan|332|Panfilovskoye|Vein|Dormant|1,000-2,500
14|Kazakhstan|333|Semizbai|Sandstone-Basal Channel|Dormant|10,000-25,000
15|Kazakhstan|334|Shatskoe|Vein|Dormant|500-1,000
16|Kazakhstan|335|Shokpak|Vein|Dormant|2,500-5,000
17|Kazakhstan|336|Sholak-Espe|Sandstone-Roll Front|Dormant|5,000-10,000
18|Kazakhstan|337|Shorly|Volcanic|Dormant|1,000-2,500
19|Kazakhstan|338|Slavyanskoye|Vein|Dormant|5,000-10,000
20|Kazakhstan|1170|South Inkai|Sandstone-Roll Front|Operating|10,000-25,000
21|Kazakhstan|339|Suluchekinskoye|Sandstone-Roll Front|Dormant|25,000-50,000
22|Kazakhstan|341|Talas|Sandstone-Basal Channel|Dormant|500-1,000
23|Kazakhstan|342|Tasmurunskoye|Phosphorite|Dormant|2,500-5,000
24|Kazakhstan|343|Tastykolskoye|Vein|Depleted|1,000-2,500
25|Kazakhstan|344|Taybagarskoye|Phosphorite|Dormant|5,000-10,000
26|Kazakhstan|345|Tomakskoye|Phosphorite|Dormant|5,000-10,000
27|Kazakhstan|942|Tortkuduk|Sandstone-Roll Front|Development|25,000-50,000
28|Kazakhstan|346|Ulken-Akzhal|Volcanic|Dormant|1,000-2,500
29|Kazakhstan|347|Uvanas|Sandstone-Roll Front|Operating|10,000-25,000
30|Kazakhstan|348|Victorovskoe|Vein|Dormant|2,500-5,000
31|Kazakhstan|349|Vostok|Vein|Operating|10,000-25,000
32|Kazakhstan|350|Yuzhno-Manybayskoe|Vein|Dormant|500-1,000
33|Kazakhstan|353|Zaozernoye|Vein|Dormant|10,000-25,000
34|Kazakhstan|352|Zarechnoye|Sandstone-Roll Front|Development|10,000-25,000
35|Kazakhstan|354|Zhalpak|Sandstone-Roll Front|Dormant|10,000-25,000
36|Kazakhstan|355|Zhautkan|Sandstone-Roll Front|Dormant|2,500-5,000
37|Kazakhstan|356|Zvyozdnoe|Vein|Development|5,000-10,000
38|South Korea|436|Ogcheon Deposits|Black Shales|Dormant|10,000-25,000
39|Kyrgyzstan|1171|Aramsu|Unknown|Exploration|UNKNOWN
40|Kyrgyzstan|357|Mailisai|Vein|Depleted|500-1,000
41|Kyrgyzstan|358|Mailisu|Vein|Depleted|1,000-2,500
42|Kyrgyzstan|359|Shakaptar|Vein|Depleted|500-1,000
43|Kyrgyzstan|1174|Sogul|Black Shales|Exploration|UNKNOWN
44|Kyrgyzstan|1175|Sumsar|Unknown|Exploration|UNKNOWN
45|Kyrgyzstan|360|Turakovak|Lignite|Depleted|2,500-5,000
46|Madagascar|361|Antsirabe|Sandstone-Tabular|Dormant|< 500
47|Madagascar|362|Folakara|Sandstone-Roll Front|Dormant|5,000-10,000
48|Madagascar|363|Tranomaro|Intrusive|Exploration|1,000-2,500
49|Malawi|1268|Kanyika|Intrusive|Exploration|2,500-5,000
50|Malawi|372|Kayelekera|Sandstone-Tabular|Development|5,000-10,000
51|Mali|1176|Falea|Sandstone-Roll Front|Exploration|2,500-5,000
52|Mauritania|1177|Bir En Nar|Vein|Exploration|UNKNOWN
53|Mexico|364|Coneto|Volcanic|Dormant|500-1,000
54|Mexico|365|El Chapote-Diana|Sandstone-Roll Front|Dormant|1,000-2,500
55|Mexico|369|El Nopal|Volcanic|Dormant|1,000-2,500
56|Mexico|366|La Coma|Sandstone-Roll Front|Dormant|500-1,000
57|Mexico|367|La Sierrita|Sandstone-Roll Front|Dormant|2,500-5,000
58|Mexico|368|Los Amoles|Volcanic|Dormant|1,000-2,500
59|Mexico|370|Santa Catarina Tayata|Volcanic|Dormant|< 500
60|Mexico|371|Santo Domingo|Phosphorite|Dormant|50,000-100,000
61|Mongolia|373|Dornod (District)|Volcanic|Dormant|25,000-50,000
62|Mongolia|374|Gurvanbulak|Volcanic|Dormant|10,000-25,000
63|Mongolia|1178|Khairkhan|Sandstone-Tabular|Exploration|2,500-5,000
64|Mongolia|375|Kharat|Sandstone-Tabular|Dormant|10,000-25,000
2|Mongolia|376|Mardaingol|Volcanic|Dormant|1,000-2,500
3|Mongolia|377|Nars|Sandstone-Tabular|Dormant|2,500-5,000
4|Mongolia|378|Nemer|Volcanic|Dormant|2,500-5,000
5|Mongolia|1179|Ulaan Nuur|Sandstone-Tabular|Exploration|5,000-10,000
6|Morocco|379|Gantour, Ganntour|Phosphorite|Dormant|25,000-50,000
7|Morocco|380|Khouribga (Uran)|Phosphorite|Dormant|25,000-50,000
8|Morocco|381|Meskala (Uran)|Phosphorite|Dormant|25,000-50,000
9|Morocco|382|Oued Eddahab (Uran)|Phosphorite|Dormant|25,000-50,000
10|Namibia|383|Auris|Intrusive|Dormant|500-1,000
11|Namibia|1180|Aussinanis|Surficial|Exploration|2,500-5,000
12|Namibia|384|Engo Valley|Sandstone-Basal Channel|Exploration|1,000-2500
13|Namibia|1269|Garnet Valley|Intrusive|Exploration|10,000-25,000
14|Namibia|385|Goanikontes|Intrusive|Dormant|5,000-10,000
15|Namibia|1181|Goanikontes Anomaly A|Intrusive|Exploration|25,000-50,000
16|Namibia|386|Hakskeen|Surficial|Dormant|500-1,000
17|Namibia|1182|Ida Central|Intrusive|Exploration|1,000-2,500
18|Namibia|1183|Klein Spitzkoppe|Unknown|Unknown|1,000-2,500
19|Namibia|387|Klein Trekkopje|Surficial|Development|25,000-50,000
20|Namibia|388|Langer Heinrich|Surficial|Operating|25,000-50,000
21|Namibia|1184|Marenica|Surficial|Exploration|5,000-10,000
22|Namibia|389|Mile 72|Surficial|Dormant|< 500
23|Namibia|1270|Namib Park|Surficial|Exploration|2,500-5,000
24|Namibia|1271|New Camp|Intrusive|Exploration|1,000-2,500
25|Namibia|1272|Oryx|Surficial|Exploration|2,500-5,000
26|Namibia|1273|Oryx extension|Surficial|Exploration|500-1,000
27|Namibia|1307|Oshively|Intrusive|Exploration|2,500-5,000
28|Namibia|390|Roessing|Intrusive|Operating|> 100,000
29|Namibia|1274|Rossing South|Intrusive|Exploration|25,000-50,000
30|Namibia|1185|Trekkopje|Surficial|Development|2,500-5,000
31|Namibia|1186|Tubas|Surficial|Exploration|10,000-25,000
32|Namibia|391|Tumas|Surficial|Exploration|2,500-5,000
33|Namibia|392|Valencia|Intrusive|Exploration|10,000-25,000
34|Niger|404|Abakorum|Sandstone-Tabular|Dormant|10,000-25,000
35|Niger|396|Akola|Sandstone-Tabular|Operating|25,000-50,000
36|Niger|397|Akouta Nord|Sandstone-Tabular|Operating|25,000-50,000
37|Niger|398|Akouta Sud|Sandstone-Tabular|Dormant|10,000-25,000
38|Niger|1187|Arcadie|Sandstone-Tabular|Dormant|5,000-10,000
39|Niger|1188|Argus|Sandstone-Tabular|Dormant|1,000-2,500
40|Niger|399|Ariege|Sandstone-Tabular|Operating|10,000-25,000
41|Niger|401|Arlette|Sandstone-Tabular|Depleted|10,000-25,000
42|Niger|403|Artois|Sandstone-Tabular|Development|10,000-25,000
43|Niger|1189|Azelik|Sandstone-Tabular|Exploration|10,000-25,000
44|Niger|897|Ebala|Sandstone-Tabular|Exploration|25,000-50,000
45|Niger|394|Ebba Nord|Sandstone-Tabular|Development|10,000-25,000
46|Niger|395|Ebba Sud|Sandstone-Tabular|Development|5,000-10,000
47|Niger|405|Imouraren|Sandstone-Roll Front|Development|> 100,000
48|Niger|1275|In Gall|Sandstone-Tabular|Exploration|1,000-2,500
49|Niger|1190|Madaouela|Sandstone-Tabular|Exploration|5,000-10,000
50|Niger|895|Marianne|Sandstone-Roll Front|Exploration|2,500-5,000
51|Niger|896|Marthe|Sandstone-Roll Front|Exploration|UNKNOWN
52|Niger|894|Maryline|Sandstone-Roll Front|Exploration|2,500-5,000
53|Niger|1191|Nord Somair|Sandstone-Tabular|Dormant|10,000-25,000
54|Niger|890|Tabelle|Sandstone-Tabular|Development|2,500-5,000
55|Niger|892|Takriza|Sandstone-Tabular|Depleted|5,000-10,000
56|Niger|893|Tamgak|Sandstone-Tabular|Exploration|25,000-50,000
57|Niger|407|Tamou|Sandstone-Tabular|Operating|10,000-25,000
58|Niger|1192|Taossa|Sandstone-Tabular|Dormant|2,500-5,000
59|Niger|408|Taza Nord|Sandstone-Tabular|Depleted|2,500-5,000
60|Niger|891|Taza Sud|Sandstone-Tabular|Depleted|5,000-10,000
61|Niger|1193|Teguidda|Sandstone-Tabular|Dormant|10,000-25,000
62|Pakistan|409|Baghal Chur|Sandstone-Roll Front|Depleted|< 500
63|Pakistan|410|Qabul Khel|Sandstone-Tabular|Development|500-1,000
64|Paraguay|1195|Yuti|Volcanic|Exploration|2,500-5,000
2|Peru|411|Colquijirca|Other|500-1,000Dormant
3|Peru|1196|Corachapi|Volcanic|2,500-5,000Exploration
4|Peru|412|Macusani District|Volcanic|2,500-5,000Exploration
5|Peru|413|Turmalina|Collapse Breccia Pipe|500-1,000Dormant
6|Peru|414|Vilacabamba|Vein|500-1,000Dormant
7|Poland|415|Gzmiaca|Sandstone-Tabular|Dormant|1,000-2,500
8|Poland|416|Kowary|Vein|Dormant|500-1,000
9|Poland|417|Krynica Morska|Sandstone-Tabular|Dormant|2,500-5,000
10|Poland|418|Okrzeszyn|Other|Dormant|1,000-2,500
11|Poland|419|Radoniow|Vein|Dormant|500-1,000
12|Poland|420|Rajsk|Black Shales|Dormant|5,000-10,000
13|Poland|421|Wambierzyce|Black Shales|Dormant|1,000-2,500
14|Portugal|422|Bica|Vein|Depleted|UNKNOWN
15|Portugal|423|Castelejo|Vein|Depleted|UNKNOWN
16|Portugal|424|Chavelhos|Vein|Dormant|UNKNOWN
17|Portugal|425|Cunha Baixa|Vein|Depleted|UNKNOWN
18|Portugal|426|Freixiosa|Vein|Dormant|UNKNOWN
19|Portugal|427|Mestras|Vein|Dormant|UNKNOWN
20|Portugal|428|Nisa|Vein|Dormant|2,500-5,000
21|Portugal|429|Pedreiros|Vein|Depleted|UNKNOWN
22|Portugal|430|Pinhal Do Souto|Vein|Dormant|UNKNOWN
23|Portugal|431|Quinta Do Bispo|Vein|Depleted|UNKNOWN
24|Portugal|432|Urgeirica|Vein|Depleted|1,000-2,500
25|Romania|437|Arieseni|Vein|Closed|500-1,000
26|Romania|438|Avram Iancu|Vein|Closed|500-1,000
27|Romania|439|Baita Bihor|Sandstone-Tabular|Closed|10,000-25,000
28|Romania|440|Bicazu Ardelean|Vein|Dormant|500-1,000
29|Romania|441|Botusana|Vein|Closed|1,000-2,500
30|Romania|442|Budurease|Sandstone-Tabular|Fully explored|500-1,000
31|Romania|443|Ciudanovita|Sandstone-Tabular|Depleted|500-1,000
32|Romania|444|Conop|Vein|Dormant|500-1,000
33|Romania|445|Crucea|Vein|Operating|2,500-5,000
34|Romania|446|Dobrei North|Sandstone-Tabular|Closed|500-1,000
35|Romania|447|Dobrei South|Sandstone-Tabular|Operating|1,000-2,500
36|Romania|448|Hojda Magura|Vein|Dormant|500-1,000
37|Romania|450|Ilisova|Volcanic|Dormant|500-1,000
38|Romania|451|Milova|Vein|Dormant|500-1,000
39|Romania|452|Natra|Sandstone-Tabular|Depleted|500-1,000
40|Romania|453|Paiuseni|Vein|Dormant|500-1,000
41|Romania|454|Rachitele|Sandstone-Tabular|Dormant|500-1,000
42|Romania|455|Ranusa|Sandstone-Tabular|Dormant|1,000-2,500
43|Romania|456|Tulghes|Vein|Operating|5,000-10,000
44|Russia|457|Agdinskoye|Metasomatite|Dormant|1,000-2,500
45|Russia|460|Antei|Vein|Operating|25,000-50,000
46|Russia|461|Argunskoye|Vein|Development|25,000-50,000
47|Russia|463|Badyelskoye|Lignite|Dormant|5,000-10,000
48|Russia|1197|Barun-Ulacha|Volcanic|Dormant|1,000-2,500
49|Russia|466|Belskoje|Lignite|Dormant|5,000-10,000
50|Russia|468|Beryozovoye|Vein|Development|2,500-5,000
51|Russia|469|Beshtau|Vein|Depleted|500-1,000
52|Russia|472|Briketno-Zheltuhinskoye|Lignite|Dormant|5,000-10,000
53|Russia|474|Buyanovskoye|Sandstone-Roll Front|Dormant|5,000-10,000
54|Russia|475|Bykogorskoye|Vein|Depleted|1,000-2,500
55|Russia|477|Bytuguchag|Vein|Depleted|2,500-5,000
56|Russia|478|Chaika|Volcanic|Dormant|2,500-5,000
57|Russia|479|Chaplinskoye|Volcanic|Dormant|2,500-5,000
58|Russia|481|Cherepanovskoye|Surficial|Dormant|2,500-5,000
59|Russia|482|Crystalnoye|Vein|Dormant|2,500-5,000
60|Russia|485|Dalmatovskoye|Sandstone-Basal Channel|Operating|10,000-25,000
61|Russia|483|Dalneye|Volcanic|Dormant|2,500-5,000
62|Russia|484|Dobrovolnoye|Sandstone-Basal Channel|Dormant|5,000-10,000
63|Russia|486|Druzhnoye|Metasomatite|Development|50,000-100,000
64|Russia|487|Dybryn|Sandstone-Basal Channel|Development|2,500-5,000
2|Russia|488|Dzhigda|Unknown|Exploration|2,500-5,000
3|Russia|492|Gornoye|Vein|Development|5,000-10,000
4|Russia|493|Imskoye|Sandstone-Roll Front|Fully explored|10,000-25,000
5|Russia|494|Interesnoye|Metasomatite|Development|2,500-5,000
6|Russia|495|Istochnoe|Sandstone-Basal Channel|Exploration|1,000-2,500
7|Russia|497|Karhu|Unconformity-Proterozoic|Exploration|10,000-25,000
9|Russia|500|Kedrovoye|Sandstone-Roll Front|Dormant|2,500-5,000
10|Russia|503|Khiagdinskoye|Sandstone-Basal Channel|Development|10,000-25,000
11|Russia|504|Khokhlovskoye|Sandstone-Basal Channel|Exploration|10,000-25,000
12|Russia|505|Kolichikan|Sandstone-Basal Channel|Development|2,500-5,000
13|Russia|507|Koretkondinskoe|Sandstone-Basal Channel|Exploration|2,500-5,000
14|Russia|508|Kosmozero|Metasomatite|Exploration|2,500-5,000
15|Russia|509|Krasnyi Kamen|Vein|Depleted|500-1,000
16|Russia|512|Labyshkoye|Vein|Dormant|1,000-2,500
17|Russia|513|Lastochka|Volcanic|Dormant|2,500-5,000
18|Russia|515|Luchistoye|Volcanic|Operating|10,000-25,000
19|Russia|516|Malinovskoye|Sandstone-Basal Channel|Exploration|10,000-25,000
20|Russia|517|Malo-Tulukuevskoye|Volcanic|Development|10,000-25,000
21|Russia|518|Martovskoye|Volcanic|Operating|2,500-5,000
22|Russia|520|Meridionalnoye|Vein|Dormant|2,500-5,000
23|Russia|521|Molodezhnoye|Vein|Dormant|2,500-5,000
24|Russia|522|Namaru|Sandstone-Basal Channel|Exploration|2,500-5,000
25|Russia|524|Novogodneye|Vein|Operating|2,500-5,000
26|Russia|526|Oktyabrskoye|Volcanic|Operating|10,000-25,000
27|Russia|527|Olovskoye|Volcanic|Development|10,000-25,000
28|Russia|528|Osenneye|Vein|Dormant|2,500-5,000
29|Russia|530|Prigorodnoye|Sandstone-Roll Front|Dormant|2,500-5,000
30|Russia|531|Primorskoye|Sandstone-Roll Front|Dormant|5,000-10,000
31|Russia|533|Pyatilentneye|Vein|Dormant|2,500-5,000
32|Russia|534|Radionovskoye|Surficial|Dormant|2,500-5,000
33|Russia|537|Repyovskoye|Lignite|Dormant|2,500-5,000
34|Russia|538|Rjabinovoye|Volcanic|Dormant|2,500-5,000
35|Russia|539|Sanarskoye|Surficial|Depleted|2,500-5,000
36|Russia|1238|Severnoe|Metasomatite|Development|50,000-100,000
37|Russia|544|Shirondukuevskoye|Volcanic|Dormant|5,000-10,000
38|Russia|549|Solonechnoye|Volcanic|Dormant|1,000-2,500
39|Russia|550|Srednaya Padma|Metasomatite|Dormant|2,500-5,000
40|Russia|551|Stepnovskoye|Phosphorite|Dormant|10,000-25,000
41|Russia|553|Stepnoye|Sandstone-Tabular|Dormant|10,000-25,000
42|Russia|555|Streltsovskoye|Volcanic|Operating|50,000-100,000
43|Russia|559|Tetrakhskoye|Sandstone-Basal Channel|Exploration|5,000-10,000
44|Russia|562|Tsarevskoye|Metasomatite|Dormant|2,500-5,000
45|Russia|563|Tsentralnoye|Lignite|Dormant|2,500-5,000
46|Russia|564|Tulukuevskoye|Vein|Depleted|25,000-50,000
47|Russia|565|Urulynguevskoye|Vein|Dormant|2,500-5,000
48|Russia|566|Ust-Uyukskoye|Sandstone-Tabular|Dormant|10,000-25,000
49|Russia|567|Verkhnaya Padma|Metasomatite|Partially explored|500-1,000
50|Russia|568|Vershinnoye|Sandstone-Basal Channel|Exploration|5,000-10,000
51|Russia|571|Vesenneye-Padma|Metasomatite|Dormant|500-1,000
52|Russia|569|Vesenneye-Streltsovsk|Volcanic|Dormant|500-1,000
53|Russia|572|Vinogradovskoye|Surficial|Exploration|2,500-5,000
54|Russia|573|Vitlausskoye|Surficial|Dormant|2,500-5,000
55|Russia|576|Yubileinoye|Volcanic|Operating|5,000-10,000
56|Russia|578|Yugo-Zapadonoye|Vein|Dormant|2,500-5,000
57|Russia|489|Yuzhnoe (Elkon;|Metasomatite|Development|> 100,000
61|Russia|580|Zheglovskoe|Sandstone-Basal Channel|Exploration|10,000-25,000
2|Saudi Arabia|1200|Ghurayyah|Intrusive|Exploration|25,000-50,000
3|Senegal|1201|Saraya|Vein|Exploration|1,000-2,500
4|Serbia|852|Cigankulja|Vein|Unknown|500-1,000
5|Serbia|853|Dojkinci|Sandstone-Tabular|Unknown|1,000-2,500
6|Serbia|854|Mezdreja|Vein|Unknown|500-1,000
7|Serbia|855|Paun Stena|Vein|Unknown|500-1,000
8|Serbia|856|Ribarice|Sandstone-Tabular|Unknown|500-1,000
9|Serbia|857|Srednje Brdo|Sandstone-Tabular|Unknown|500-1,000
10|Serbia|858|Srneci Do|Vein|Unknown|1,000-2,500
11|Slovakia|1203|Kuriskova|Volcanic|Exploration|10,000-25,000
12|Slovakia|1204|Novoveska Huta|Volcanic|Exploration|5,000-10,000
13|Slovenia|605|Krivorvsk|Unknown|Unknown|UNKNOWN
14|Slovenia|606|Zirovski Vrh|Sandstone-Roll Front|Dormant|5,000-10,000
15|Somalia|603|Alio Ghelle|Metasomatite|Dormant|5,000-10,000
16|Somalia|604|Dusa Mareb|Surficial|Dormant|5,000-10,000
17|Somalia|1276|Mudug Province|Surficial|Dormant|2,500-5,000
18|South Africa|1208|Beaufort West|Sandstone-Tabular|Unknown|10,000-25,000
19|South Africa|1277|Beisa|Quartz-pebble|Unknown|UNKNOWN
21|South Africa|585|Blyvooruitzicht|Quartz-pebble|Development|UNKNOWN
23|South Africa|586|Buffelsfontein|Quartz-pebble|Development|5,000-10,000
25|South Africa|587|Chemwes-Stilfontein|Quartz-pebble|Dormant|UNKNOWN
27|South Africa|1279|Cooke Section|Quartz-pebble|Unknown|50,000-100,000
29|South Africa|1209|Denny Dalton|Quartz-pebble|Unknown|5,000-10,000
31|South Africa|588|Driefontein Mine|Quartz-pebble|Dormant|UNKNOWN
33|South Africa|1280|East Rand (tailing|Quartz-pebble|Dormant|5,000-10,000
35|South Africa|596|Ezulwini|Quartz-pebble|Development|50,000-100,000
37|South Africa|589|Free State Geduld Mine|Quartz-pebble|Dormant|5,000-10,000
39|South Africa|590|Harmony|Quartz-pebble|Dormant|UNKNOWN
41|South Africa|591|Hartebeestfontein|Quartz-pebble|Operating|5,000-10,000
43|South Africa|1281|Henkries|Quartz-pebble|Dormant|1,000-2,500
45|South Africa|1282|Klerksdorp|Quartz-pebble|Unknown|UNKNOWN
47|South Africa|592|Loraine|Quartz-pebble|Dormant|UNKNOWN
49|South Africa|1207|Mudug Province|Unknown|Unknown|2,500-5,000
50|South Africa|1283|Old Randfontein|Quartz-pebble|Dormant|50,000-100,000
52|South Africa|593|Phalabora|Intrusive|Closed|2,500-5,000
53|South Africa|594|President Brand Mine|Quartz-pebble|Operating|2,500-5,000
55|South Africa|595|President Steyn|Quartz-pebble|Operating|5,000-10,000
57|South Africa|1212|Rietkuil Dominion|Quartz-pebble|Exploration|25,000-50,000
59|South Africa|1213|Ryst Kuil|Sandstone-Basal Channel|Exploration|10,000-25,000
60|South Africa|597|St.Helena (Beisa|Quartz-pebble|Dormant|10,000-25,000
62|South Africa|598|Vaal Reefs Mines|Quartz-pebble|Operating|50,000-100,000
64|South Africa|1286|Vaal River area|Quartz-pebble|Operating|50,000-100,000
66|South Africa|600|Western Area Mine|Quartz-pebble|Closed|UNKNOWN
2|South Africa|601|Western Deep Levels|Quartz-pebble|Dormant|10,000-25,000
4|South Africa|602|Western Holdings|Quartz-pebble|Unknown|UNKNOWN
6|South Africa|599|Western Rand|Quartz-pebble|Development|UNKNOWN
9|Spain|607|Acehuche Ceclavin|Unknown|Unknown|UNKNOWN
10|Spain|608|Alameda|Unknown|Unknown|UNKNOWN
11|Spain|609|Andujar|Vein|Dormant|UNKNOWN
12|Spain|610|Cabeza de Araya|Unknown|Unknown|UNKNOWN
13|Spain|1308|El Olivar|Vein|Exploration|500-1,000
14|Spain|612|El Pedregal|Vein|Dormant|1,000-2,500
15|Spain|613|Ezperanza|Unknown|Unknown|UNKNOWN
16|Spain|1215|Gambuta|Vein|Exploration|2,500-5,000
17|Spain|614|Intermedia|Vein|Dormant|UNKNOWN
18|Spain|615|Mazarete|Sandstone-Tabular|Dormant|2,500-5,000
19|Spain|616|Mina Fe|Vein|Depleted|5,000-10,000
20|Spain|617|Navalmoral|Unknown|Unknown|UNKNOWN
21|Spain|618|Retortillo|Vein|Exploration|2,500-5,000
22|Spain|1309|Santidad|Vein|Exploration|1,000-2,500
23|Spain|619|Villavieja|Unknown|Unknown|UNKNOWN
24|Spain|611|Zarcina|Vein|Dormant|500-1,000
25|Spain|1310|Zona 7|Vein|Exploration|< 500
26|Sweden|620|Arvidsjaur|Metasomatite|Dormant|UNKNOWN
27|Sweden|1217|Bjorkramyran|Vein|Dormant|1,000-2,500
28|Sweden|1218|Duobblon|Volcanic|Dormant|2,500-5,000
29|Sweden|1219|Klappibacken|Vein|Exploration|1,000-2,500
30|Sweden|1220|Kvarnan|Metamorphic|Dormant|1,000-2,500
31|Sweden|1221|Lilljuthatten|Vein|Dormant|1,000-2,500
32|Sweden|1311|MMS Vicken|Black Shales|Exploration|2,500-5,000
33|Sweden|621|Pleutajokk|Metasomatite|Dormant|2,500-5,000
34|Sweden|622|Ranstad|Black Shales|Dormant|50,000-100,000
35|Sweden|1223|Sagtjarn|Intrusive|Dormant|< 500
36|Sweden|1225|Tasjo|Phosphorite|Dormant|25,000-50,000
37|Tajikistan|623|Adrasman|Vein|Depleted|500-1,000
38|Tajikistan|624|Taboshary|Vein|Depleted|1,000-2,500
39|Turkey|628|Demirtepe|Vein|Dormant|1,000-2,500
40|Turkey|629|Fakili|Unknown|Dormant|< 500
41|Turkey|630|Kucukcavdar|Unknown|Dormant|< 500
42|Turkey|631|Manisa-Koprubasi|Sandstone-Basal Channel|Dormant|2,500-5,000
43|Turkey|632|Yozgat-Sorgun|Sandstone-Basal Channel|Dormant|2,500-5,000
44|Turkmenistan|625|Bailik|Black Shales|Dormant|5,000-10,000
45|Turkmenistan|626|Sernoye|Vein|Depleted|5,000-10,000
46|Ukraine|633|Adamovskoye|Other|Dormant|1,000-2,500
47|Ukraine|634|Berekskoye|Other|Dormant|500-1,000
48|Ukraine|635|Bratskoye|Other|Depleted|1,000-2,500
49|Ukraine|636|Chervonoyarskoye|Other|Dormant|500-1,000
50|Ukraine|637|Devladovskoye|Sandstone-Basal Channel|Depleted|1,000-2,500
