32.2157033,46.7719997
32.1661878,46.7636704
32.1688873,46.7548451
32.1686928,46.752465
32.1133996,46.7459606
32.083819,46.6860029
32.0847892,46.6236689
32.0819457,46.5511002
31.4408957,46.5844755
31.5269589,46.1480325
32.1244531,46.0817165
32.4976458,46.0338523
33.3042172,45.9646733
33.5480686,46.0088145
33.6386436,46.1404281
33.622257,46.2245762
33.8040444,46.202348
34.0393818,46.1119891
34.1096755,46.1127841
34.1907928,46.0658308
34.3322298,46.0606863
34.5030822,45.9437235
34.5762915,46.0032482
34.7983448,45.9033269
34.8188226,45.8560891
34.8128167,45.80686
34.9634921,45.7534512
35.3790289,46.0399449
37.4255899,46.8328548
38.1285863,47.0180275
38.1947654,47.0691168
38.2363248,47.1164394
38.2349025,47.2007471
38.2430099,47.2179993
38.2332122,47.2304438
38.2603396,47.2385513
38.2878467,47.2384437
38.2886256,47.2559624
38.3245645,47.2578965
38.3346014,47.306905
38.2207205,47.3065331
38.2223131,47.3281421
38.2578341,47.3732135
38.2870195,47.3740213
38.2870478,47.3914624
38.3015422,47.3928622
38.3030593,47.4746722
38.2887988,47.4770591
38.293936,47.5013302
38.2842944,47.50951
38.2856238,47.5444388
38.3054695,47.5452086
38.3108392,47.5537076
38.3099178,47.5762882
38.3500131,47.5760298
38.3505934,47.6167853
38.4569486,47.6176081
38.4568992,47.6435542
38.6151426,47.6453589
38.6298945,47.6540375
38.6291215,47.669414
38.6654343,47.669755
38.6659777,47.6991049
38.7083108,47.731441
38.7653418,47.895642
39.2516285,47.8822636
39.482538,47.8791803
39.7405885,47.8682905
39.8720298,48.3200414
39.7912942,48.5807044
39.6647331,48.6396753
39.6965205,48.6803158
39.8173446,48.8801127
39.6456078,49.0306637
39.8999871,49.0824374
40.1178425,49.2485191
40.1977326,49.2631054
40.1787703,49.3421759
40.0638063,49.4035704
40.0008946,49.5024219
40.1396585,49.5696133
40.1183526,49.5943081
39.9676066,49.5888334
39.7934098,49.5379647
39.5156482,49.7201242
39.2458053,49.7539717
39.167675,49.8726969
38.912394,49.7835942
38.7151229,49.9009678
38.4615539,49.9643717
38.3012639,50.0436111
38.2069249,50.0568581
38.2147696,49.95401
38.0936121,49.9130643
37.8676733,50.0378441
37.6872094,50.087594
37.6214397,50.1889203
37.5994259,50.293747
37.4940578,50.3402735
37.4269474,50.4007586
37.3457483,50.4156317
37.1713498,50.3323052
36.8940991,50.3438578
36.8368877,50.3132759
36.7495516,50.2861569
36.6883881,50.2669136
36.6798041,50.2388443
36.652012,50.2195553
36.561323,50.2477861
36.5790737,50.2786041
36.5446336,50.281334
36.4811783,50.3103751
36.445154,50.3148352
36.4263912,50.3266367
36.3746858,50.2928271
36.2987544,50.2953357
36.2652957,50.3205597
36.2287772,50.3719851
36.2004474,50.3953691
36.2188727,50.4041995
36.1960984,50.4147806
36.1752684,50.4009312
36.158314,50.429246
36.0721554,50.454339
35.9345974,50.433245
35.8893064,50.4381061
35.8723145,50.4229996
35.8550655,50.4293871
35.8354125,50.4248357
35.8420605,50.4116394
35.909443,50.3549974
35.938668,50.3638088
35.9813318,50.3639405
36.0504048,50.3719354
36.0897704,50.3708411
36.1241946,50.272614
36.1686022,50.2396373
36.2069974,50.2338085
36.260501,50.1735197
36.3110631,50.1754861
36.3520844,50.1735751
36.4205191,50.157692
36.4998493,50.1529455
36.5199042,50.1153999
36.6245921,50.0691115
36.661276,50.0976755
36.7335351,50.1449147
36.8162022,50.1516029
36.8133207,50.1188468
36.8358499,50.0628562
36.9088259,49.9542449
36.9953123,49.8927443
37.0151129,49.8672604
37.0235364,49.8221248
36.9168151,49.7921855
36.8188053,49.754203
36.7872196,49.7098207
36.7809403,49.5986966
36.7947696,49.5018072
36.805153,49.4678229
36.7597263,49.4555594
36.7520836,49.4334698
36.7834608,49.4051258
36.8295833,49.3982095
36.8452337,49.3794632
36.959304,49.3658741
36.9931877,49.3746623
37.0133611,49.3730512
37.0631682,49.3610532
37.0965085,49.3397382
37.0848978,49.315977
37.0694238,49.3023199
37.0402006,49.296711
36.9555077,49.2843345
36.9332971,49.2219557
36.9337003,49.1934224
36.9208102,49.1731066
36.916519,49.1314577
36.9608238,49.1149144
36.9815027,49.1012231
37.0472667,49.0726042
37.0511868,49.0358776
37.0872892,49.0554159
37.1230431,49.0325449
37.1655188,49.0308403
37.2406529,48.9861978
37.359215,48.9526382
37.4016247,48.9543926
37.4379463,48.9873085
37.4636492,48.9959819
37.5177146,49.0104358
37.5600155,49.0285106
37.609447,49.0543174
37.675301,49.0510402
37.6930151,49.0283026
37.6221318,48.9918765
37.6160421,48.9627998
37.635353,48.9501165
37.6676101,48.9452613
37.678735,48.9480614
37.6943338,48.9476063
37.7065849,48.9540841
37.7163246,48.9586956
37.7294454,48.9552302
37.7732366,48.9183911
37.7703384,48.8970997
37.7654054,48.8923782
37.7580691,48.8890105
37.7667425,48.8836293
37.7724162,48.8846063
37.7981852,48.8955878
37.8450274,48.8913508
37.863865,48.8819735
37.878106,48.8796803
37.884615,48.8881875
37.9024392,48.8903
37.9037826,48.8802212
37.9154248,48.8823334
37.9228578,48.8871679
37.9388582,48.9164274
37.9660434,48.9072426
38.0094173,48.9100711
38.0240746,48.9215856
38.0273085,48.9342303
38.0880404,48.9367045
38.1387553,48.9304276
38.1368776,48.9157938
38.1061124,48.8779809
38.1115428,48.8558781
38.1079399,48.832734
38.1155331,48.8306492
38.1392695,48.8566953
38.1669098,48.8556969
38.1962576,48.8422822
38.1929117,48.8230537
38.2000505,48.8143096
38.1975815,48.8045426
38.2236182,48.7878773
38.2256655,48.7818211
38.1583867,48.7980265
38.2283665,48.7641585
38.1531649,48.7527959
38.2294722,48.7564696
38.2031287,48.7253647
38.2009396,48.7064514
38.1772575,48.7054748
38.1509146,48.7054271
38.143509,48.7108393
38.1172212,48.6994823
38.0771437,48.6904389
