37.8884338,49.6528626
37.8928609,49.6096532
37.9302446,49.5561173
37.9484099,49.5156442
37.9442581,49.4720471
37.9332571,49.4447219
37.9312711,49.4099948
37.9614272,49.3663716
37.9986365,49.326702
38.0059509,49.2561319
38.0070047,49.2285575
38.00759,49.1597432
38.0469333,49.0561159
38.0986935,48.9903636
38.2418009,49.0026611
38.2540592,48.970016
38.2835684,48.9255181
38.2509868,48.8638134
38.2864463,48.804387
38.2298155,48.7564696
38.2216612,48.7314347
38.1859281,48.7068568
38.1516012,48.694324
38.0980089,48.6868914
38.0898727,48.6673794
38.1116629,48.6614324
38.0776457,48.6075215
38.0685473,48.6106676
38.0562811,48.6090106
38.0556001,48.5988349
38.0389545,48.5924081
38.0172959,48.5728966
38.0243787,48.5514439
38.0179821,48.5370004
38.0079023,48.5027246
38.0073245,48.4959041
37.9669224,48.4694023
37.9785174,48.4334237
37.9692258,48.4055384
37.9633573,48.3974714
37.9648362,48.3840676
37.9470158,48.3681862
37.9203062,48.3625164
37.8799125,48.2938593
37.7901774,48.2760347
37.7665542,48.2598829
37.7471255,48.2151403
37.7786841,48.2023839
37.7996425,48.1848878
37.8060686,48.1256486
37.7624788,48.1028131
37.7357105,48.0902674
37.7045422,48.0882185
37.7021746,48.0959704
37.6924061,48.0968642
37.7100061,48.1021314
37.684347,48.1031568
37.6719036,48.11473
37.6678719,48.1014296
37.6472318,48.1034336
37.6617824,48.0991325
37.6609701,48.0827912
37.6551811,48.0757385
37.6282711,48.0814264
37.624382,48.0768623
37.625815,48.0585343
37.6414656,48.0432131
37.5398151,47.9967068
37.5372419,47.9678567
37.5264322,47.9560206
37.5126993,47.9533764
37.5026765,47.9375745
37.518369,47.9103499
37.5283044,47.8993193
37.5487169,47.864449
37.5430287,47.8420154
37.530029,47.8373969
37.5046681,47.8408408
37.4682759,47.8260908
37.4056272,47.7912779
37.3307665,47.764646
37.276965,47.7605292
37.2430598,47.754762
37.2228897,47.7561436
37.2217761,47.755034
37.1965318,47.760521
37.1767809,47.7546942
37.1262279,47.7424757
37.0868295,47.7633616
37.0464067,47.7670269
36.9129783,47.7889649
36.8150742,47.8421793
36.672597,47.8124268
36.6121875,47.8134973
36.6106722,47.8050621
36.6215149,47.7961656
36.6830555,47.7983654
36.6800456,47.7622642
36.5662879,47.6955411
36.5074987,47.6450133
36.3553453,47.6257298
36.3073929,47.5829967
36.2760752,47.5644053
36.2708613,47.5504441
36.0408023,47.5323576
36.0237468,47.5227498
36.008867,47.5144463
35.9088723,47.4961428
35.7994319,47.4652124
35.7054437,47.5055276
35.5187209,47.5143079
35.4764875,47.5471539
35.4582688,47.5452257
35.434958,47.5131166
35.2831727,47.4976523
34.8346868,47.4854367
34.6394912,47.5514922
34.4888865,47.5338142
34.3793955,47.5158085
34.259052,47.4726425
34.0267237,47.4432507
34.0073173,47.3557321
33.9467396,47.2253581
33.8443965,47.1396113
33.7648881,47.1355654
33.5150156,47.1987968
33.4185488,47.1978916
33.2493839,47.1938815
33.2086421,47.1675861
33.1574565,47.1492496
33.006112,47.1196157
32.9897538,47.1233922
32.96968,47.1175034
32.964751,47.1170695
32.949583,47.1181329
32.9525597,47.1105158
32.9712131,47.1058308
32.9720417,47.1034879
32.9714114,47.100327
32.9677502,47.0981544
32.9630338,47.0984964
32.9564287,47.1023438
32.9487241,47.1078996
32.9403691,47.1064731
32.9324486,47.0939925
32.9334675,47.0911995
32.9304525,47.0865362
32.9267609,47.0851266
32.9167169,47.0875666
32.9067042,47.0996815
32.8961431,47.0896063
32.8711274,47.0794211
32.8516908,47.0815614
32.8528525,47.085922
32.8078974,47.092819
32.7310107,47.068973
32.5286129,47.0428317
32.5223169,47.0023445
32.5170996,46.9496115
32.4490293,46.9287879
32.4099606,46.8763252
32.3727623,46.8682641
32.361831,46.8323238
32.3478323,46.8108154
32.2998091,46.789295
32.2559393,46.7758429
32.2273763,46.7607117
